0.26562500,0.22615804,0.53912702,0.32112676,0.18874172,0.22471910,0.47804878,0.53846154,0.26666667,0.48063128,0.14035088,0.18205805,0.51226158,0.52492447,0.47673179,0.47052632,0.24205379,0.45240101,0.56724422,0.47135417,0.69896907,0.54770318,0.45789896,0.32203390,0.49257991,0.52817171,0.47348221,0.54257280,0.58256881,0.67799642,0.45984012,0.54267126,0.47435897,0.53380386,0.45620438,0.59111361,0.65326633,0.43156425,0.42355890,0.49305556,0.46571096,0.52926116,0.45723684,0.58720930,0.43453071,0.44252590,0.45890411,0.56087662,0.37810945,0.53992806,0.45234375,0.49406261,0.59326923,0.50051706,0.53100038,0.56544256,0.42502300,0.37430939,0.42026507,0.48106061,0.71404110,0.11111111,0.47536857,0.60683761,0.45826235,0.48429319,0.41073384,0.54918668,0.41373626,0.40985820,0.58700696,0.48327138,0.57398374,0.63134658,0.47598253,0.27536232,0.56150388,0.60483384,0.52566372,0.52087114,0.56131479,0.43181818,0.28846154,0.42452830,0.60229133,0.42538126,0.42269253,0.48607427,0.47966042,0.44860591,0.47526712,0.45338983,0.55414013,0.56164384,0.48245614,0.44571429,0.49110629,0.52016690,0.46117085,0.46959578,0.45816588,0.51869806,0.40072860,0.27083333,0.44648318,0.41983122,0.46701389,0.45216680,0.45078514,0.57272727,0.43529412,0.41997961,0.48924162,0.61182994,0.45665635,0.52301106,0.46136155,0.26865672,0.56317044,0.47845805,0.45274151,0.34276730,0.48456057,0.51550256,0.48145506,0.56068655,0.35739645,0.47567982,0.52254171,0.60245902,0.53505267,0.46410625,0.57129543,0.63903282,0.44814676,0.48533333,0.52810768,0.51226994,0.39564301,0.48450602,0.44399093,0.63055255,0.52463567,0.47411639,0.48537477,0.56906967,0.45440901,0.53240741,0.52966432,0.48900169,0.47674012,0.47871966,0.41192266,0.45772483,0.44646465,0.51943958,0.44062636,0.46590067,0.26213592,0.40428641,0.46629213,0.53122498,0.39195231,0.40448718,0.46500372,0.47589021,0.45401070,0.39797549,0.41570541,0.38827098,0.47005113,0.48624484,0.45221272
0.26562500,0.16233766,0.53912702,0.38986355,0.31034483,0.58286873,0.47804878,0.52030578,0.23378840,0.48063128,0.56963668,0.18205805,0.51226158,0.52492447,0.47673179,0.47052632,0.63205829,0.45240101,0.56724422,0.47135417,0.38075314,0.48155435,0.45789896,0.34881210,0.43556281,0.52817171,0.47348221,0.54257280,0.43750000,0.67799642,0.45984012,0.33333333,0.47435897,0.53380386,0.45620438,0.59111361,0.41864313,0.43156425,0.42836676,0.74074074,0.46571096,0.52926116,0.19090909,0.58720930,0.59907834,0.44252590,0.42124321,0.56087662,0.42497482,0.53992806,0.45234375,0.49406261,0.59326923,0.50051706,0.34074074,0.56544256,0.42502300,0.55497382,0.42026507,0.39565217,0.37111265,0.53791291,0.47536857,0.41526176,0.45826235,0.48429319,0.62778731,0.54918668,0.41373626,0.60590631,0.58700696,0.56222548,0.57398374,0.28348214,0.54873006,0.27536232,0.56150388,0.60483384,0.52566372,0.52087114,0.56131479,0.36570561,0.55207486,0.43193872,0.60229133,0.42538126,0.42269253,0.46766169,0.47966042,0.44860591,0.47526712,0.61111111,0.55414013,0.37256809,0.48245614,0.44571429,0.49110629,0.42180518,0.57306809,0.46959578,0.45816588,0.51869806,0.40072860,0.54074074,0.44648318,0.41983122,0.38938053,0.45216680,0.45078514,0.35981063,0.43529412,0.33636364,0.48924162,0.61182994,0.45665635,0.52301106,0.46136155,0.33918129,0.38547486,0.47845805,0.18181818,0.47670961,0.48456057,0.51550256,0.48145506,0.56068655,0.55918828,0.47567982,0.52254171,0.60245902,0.53505267,0.46410625,0.57129543,0.57772021,0.44814676,0.48533333,0.40398551,0.51226994,0.39564301,0.48450602,0.44399093,0.40715503,0.52463567,0.47411639,0.48537477,0.56906967,0.45440901,0.53240741,0.52966432,0.48900169,0.47674012,0.47871966,0.41192266,0.45772483,0.44646465,0.51943958,0.44062636,0.46590067,0.53688213,0.40428641,0.46629213,0.53122498,0.39195231,0.40448718,0.46500372,0.77272727,0.45401070,0.39797549,0.41570541,0.38827098,0.47005113,0.48624484,0.45221272
0.26562500,0.65112665,0.53912702,0.38986355,0.28459119,0.58286873,0.47804878,0.52030578,0.37440758,0.48063128,0.41463415,0.36511156,0.07692308,0.52492447,0.47673179,0.47052632,0.39186691,0.30000000,0.56724422,0.70312500,0.21505376,0.62295082,0.48571429,0.47160069,0.49257991,0.52817171,0.47348221,0.27731092,0.42168675,0.50724638,0.45984012,0.54267126,0.47435897,0.16666667,0.45620438,0.38631791,0.41864313,0.43156425,0.42355890,0.45871965,0.46571096,0.25333333,0.45723684,0.58720930,0.59907834,0.44252590,0.42124321,0.31606218,0.42497482,0.53992806,0.43731778,0.54054054,0.44673123,0.50051706,0.53100038,0.56544256,0.35220126,0.53254438,0.42026507,0.37313433,0.37111265,0.53791291,0.47536857,0.48933144,0.43897216,0.48429319,0.62778731,0.35350318,0.41373626,0.25000000,0.52838428,0.16455696,0.28661088,0.32114286,0.54873006,0.28028504,0.21585903,0.32033898,0.52566372,0.09523810,0.56131479,0.36570561,0.55207486,0.20000000,0.35516605,0.49677419,0.42269253,0.48607427,0.47966042,0.44860591,0.23913043,0.45338983,0.55414013,0.37256809,0.48245614,0.30022321,0.49110629,0.52016690,0.46117085,0.46959578,0.45816588,0.51869806,0.40072860,0.29457364,0.44648318,0.41983122,0.46701389,0.45216680,0.45078514,0.35981063,0.43529412,0.33636364,0.48924162,0.40831296,0.38554217,0.52301106,0.46136155,0.69256757,0.53508772,0.47845805,0.45274151,0.47670961,0.48456057,0.51550256,0.48145506,0.56068655,0.55918828,0.47567982,0.52254171,0.21395349,0.15238095,0.46410625,0.20000000,0.40942472,0.77906977,0.48533333,0.42733564,0.51226994,0.62038664,0.48450602,0.44399093,0.40715503,0.52463567,0.47411639,0.48537477,0.56906967,0.45440901,0.53240741,0.30978261,0.48900169,0.47674012,0.47871966,0.41192266,0.45772483,0.85393258,0.51943958,0.72156863,0.46590067,0.53688213,0.40428641,0.46629213,0.53122498,0.39195231,0.40448718,0.46500372,0.47589021,0.45401070,0.39797549,0.41570541,0.38827098,0.47005113,0.48624484,0.45221272
0.25000000,0.09090909,0.39175258,0.32112676,0.18874172,0.45714286,0.47804878,0.42727273,0.26666667,0.48063128,0.24257426,0.30909091,0.51226158,0.52492447,0.47673179,0.47052632,0.24324324,0.45240101,0.19718310,0.47135417,0.38075314,0.46743295,0.33148148,0.32203390,0.43556281,0.52817171,0.47348221,0.18965517,0.43387816,0.50724638,0.36585366,0.37500000,0.47435897,0.53380386,0.45620438,0.19795222,0.41864313,0.43156425,0.42355890,0.45871965,0.46571096,0.52926116,0.29916898,0.47864507,0.43453071,0.44252590,0.42124321,0.09770115,0.42088091,0.53992806,0.19230769,0.49406261,0.44673123,0.50051706,0.34074074,0.56544256,0.42396313,0.35714286,0.42026507,0.37313433,0.37111265,0.28971963,0.47536857,0.48933144,0.29341317,0.48429319,0.41073384,0.30952381,0.54437870,0.60590631,0.41080196,0.48327138,0.28661088,0.32114286,0.54137931,0.18181818,0.34426230,0.49600000,0.52566372,0.52087114,0.56131479,0.36570561,0.27272727,0.43193872,0.35516605,0.49677419,0.24324324,0.48607427,0.47966042,0.44860591,0.47526712,0.53658537,0.21875000,0.37256809,0.48245614,0.30022321,0.49110629,0.31250000,0.46117085,0.46959578,0.45816588,0.51869806,0.40072860,0.40000000,0.44648318,0.41983122,0.46701389,0.45216680,0.45078514,0.35981063,0.43529412,0.22222222,0.48924162,0.20454545,0.38554217,0.52301106,0.46136155,0.53934741,0.56317044,0.47845805,0.45274151,0.47670961,0.48456057,0.51550256,0.48145506,0.56068655,0.55918828,0.38596491,0.52254171,0.21395349,0.15238095,0.46410625,0.00000000,0.57772021,0.44814676,0.48533333,0.52810768,0.51226994,0.47540984,0.48450602,0.44399093,0.40715503,0.52463567,0.47411639,0.48537477,0.17575758,0.45440901,0.53240741,0.52966432,0.48900169,0.47674012,0.47871966,0.41192266,0.44827586,0.44646465,0.51943958,0.44062636,0.46590067,0.53688213,0.54708520,0.57575758,0.53122498,0.39195231,0.40448718,0.46500372,0.46341463,0.45401070,0.39797549,0.41570541,0.38827098,0.47005113,0.48624484,0.45221272
0.26562500,0.22615804,0.04854369,0.32112676,0.28459119,0.30578512,0.47804878,0.27419355,0.37440758,0.48063128,0.36000000,0.39333333,0.51226158,0.52492447,0.47673179,0.47052632,0.39186691,0.45240101,0.56724422,0.47135417,0.38075314,0.36363636,0.45789896,0.47160069,0.49257991,0.52817171,0.47348221,0.54257280,0.43750000,0.50724638,0.45984012,0.37500000,0.47435897,0.53380386,0.45620438,0.53205128,0.41864313,0.43156425,0.56413793,0.45871965,0.46571096,0.52926116,0.45723684,0.58720930,0.59907834,0.44252590,0.42124321,0.35245902,0.42088091,0.53992806,0.23027719,0.49406261,0.58211679,0.35267857,0.53100038,0.56544256,0.42396313,0.53254438,0.42026507,0.37313433,0.22222222,0.53791291,0.47536857,0.48933144,0.29341317,0.48429319,0.66211604,0.35350318,0.68896321,0.40985820,0.52838428,0.39385475,0.23364486,0.26612903,0.54137931,0.13541667,0.56150388,0.49600000,0.52566372,0.36170213,0.56131479,0.43181818,0.55207486,0.43193872,0.34426230,0.55137845,0.24324324,0.48607427,0.47966042,0.44860591,0.47526712,0.45338983,0.27835052,0.37256809,0.48245614,0.29629630,0.49110629,0.52016690,0.46117085,0.46959578,0.45816588,0.51869806,0.40072860,0.23846154,0.44648318,0.41983122,0.21875000,0.45216680,0.45078514,0.40350877,0.43529412,0.41997961,0.48924162,0.24301075,0.60744986,0.52301106,0.32876712,0.47730307,0.56317044,0.47845805,0.18461538,0.47670961,0.48456057,0.51550256,0.48145506,0.28481013,0.35739645,0.47567982,0.52254171,0.21395349,0.15238095,0.46410625,0.22924901,0.63903282,0.44814676,0.48533333,0.52810768,0.51226994,0.39564301,0.48450602,0.42553191,0.40715503,0.52463567,0.47411639,0.48537477,0.56906967,0.45440901,0.07142857,0.52966432,0.48900169,0.47674012,0.47871966,0.41192266,0.45772483,0.44646465,0.51943958,0.55434783,0.46590067,0.53688213,0.40428641,0.46629213,0.45783133,0.42629482,0.40448718,0.46500372,0.71929825,0.45401070,0.39797549,0.41570541,0.38827098,0.47005113,0.48624484,0.45221272
0.23333333,0.65112665,0.53912702,0.32112676,0.18874172,0.25688073,0.47804878,0.53846154,0.23378840,0.48063128,0.14035088,0.18205805,0.51226158,0.52492447,0.47673179,0.47052632,0.39186691,0.45240101,0.21610169,0.47135417,0.50227273,0.48155435,0.45789896,0.34881210,0.49257991,0.50000000,0.47348221,0.27731092,0.43750000,0.67799642,0.45984012,0.54267126,0.47435897,0.53380386,0.45620438,0.19795222,0.41864313,0.43156425,0.56413793,0.45871965,0.46571096,0.52926116,0.45723684,0.47864507,0.59907834,0.44252590,0.42124321,0.56087662,0.42497482,0.53992806,0.23027719,0.49406261,0.58211679,0.50051706,0.17647059,0.56544256,0.42502300,0.37430939,0.42026507,0.39565217,0.37111265,0.53791291,0.47536857,0.34649123,0.45826235,0.48429319,0.62778731,0.35350318,0.41373626,0.40985820,0.44510135,0.56222548,0.28661088,0.32114286,0.54873006,0.13541667,0.29310345,0.32033898,0.52566372,0.52087114,0.56131479,0.36570561,0.55207486,0.43193872,0.34426230,0.55137845,0.42269253,0.36040609,0.47966042,0.44860591,0.47526712,0.45338983,0.55414013,0.37256809,0.48245614,0.32492114,0.49110629,0.42180518,0.46117085,0.46959578,0.45816588,0.51869806,0.40072860,0.54074074,0.44648318,0.41983122,0.46701389,0.45216680,0.45078514,0.35981063,0.43529412,0.41997961,0.48924162,0.24301075,0.45665635,0.52301106,0.46136155,0.33918129,0.56317044,0.47845805,0.45274151,0.47670961,0.48456057,0.51550256,0.48145506,0.17307692,0.55918828,0.47567982,0.52254171,0.21395349,0.53505267,0.46410625,0.57129543,0.40942472,0.44814676,0.48533333,0.52810768,0.51226994,0.39564301,0.48450602,0.44399093,0.40715503,0.52463567,0.47411639,0.48537477,0.13114754,0.45440901,0.53240741,0.34759358,0.48900169,0.47674012,0.47871966,0.41192266,0.45772483,0.44646465,0.51943958,0.44062636,0.46590067,0.11475410,0.40428641,0.46629213,0.51250000,0.42629482,0.45762712,0.46500372,0.47589021,0.45401070,0.39797549,0.41570541,0.63250883,0.47005113,0.48624484,0.45221272
0.27702703,0.22615804,0.53968254,0.38986355,0.28459119,0.58286873,0.47804878,0.63425926,0.37440758,0.48063128,0.24180328,0.36511156,0.51226158,0.52492447,0.70833333,0.47052632,0.39186691,0.58598726,0.56724422,0.47135417,0.44375773,0.48155435,0.45789896,0.47160069,0.49257991,0.52817171,0.47348221,0.54257280,0.58256881,0.50724638,0.45984012,0.25619835,0.47435897,0.53380386,0.45620438,0.51136364,0.65326633,0.43156425,0.56413793,0.49305556,0.74683544,0.52926116,0.45723684,0.57073171,0.59907834,0.54010695,0.45890411,0.61538462,0.74223602,0.53992806,0.45234375,0.49406261,0.58211679,0.48987854,0.53100038,0.25523013,0.00000000,0.37430939,0.42026507,0.48106061,0.50107991,0.53791291,0.47536857,0.34649123,0.45826235,0.48429319,0.66211604,0.54918668,0.41373626,0.60590631,0.44510135,0.39385475,0.57398374,0.28348214,0.54137931,0.27536232,0.56150388,0.23312883,0.15254237,0.52087114,0.56131479,0.70403587,0.28244275,0.43290043,0.78527607,0.49677419,0.42269253,0.48607427,0.47966042,0.25000000,0.51674641,0.20000000,0.55414013,0.37256809,0.48245614,0.44571429,0.49110629,0.68495935,0.57306809,0.46959578,0.45816588,0.51869806,0.40072860,0.54074074,0.44648318,0.41983122,0.46701389,0.45216680,0.45078514,0.35981063,0.43529412,0.33636364,0.48924162,0.61182994,0.45665635,0.52301106,0.46136155,0.47730307,0.56317044,0.47845805,0.71158690,0.79834254,0.48456057,0.51550256,0.48145506,0.56068655,0.58266667,0.47567982,0.52254171,0.21395349,0.53505267,0.46410625,0.22924901,0.63903282,0.44814676,0.48533333,0.40398551,0.51226994,0.32812500,0.59459459,0.44399093,0.73333333,0.52463567,0.47411639,0.48537477,0.17575758,0.45440901,0.14516129,0.52966432,0.48900169,0.47674012,0.47871966,0.41192266,0.45772483,0.44646465,0.51943958,0.44062636,0.46590067,0.53688213,0.63486842,0.46629213,0.53122498,0.39195231,0.40448718,0.46500372,0.47589021,0.36057692,0.50216450,0.41570541,0.38827098,0.47005113,0.48624484,0.45221272
0.30578512,0.40447154,0.54117647,0.57255937,0.50537634,0.30578512,0.47804878,0.63425926,0.37440758,0.48063128,0.56963668,0.36511156,0.51226158,0.50704225,0.47673179,0.47052632,0.62840746,0.72955975,0.56724422,0.47135417,0.50227273,0.48155435,0.45789896,0.47160069,0.49257991,0.32758621,0.47348221,0.54257280,0.58256881,0.67799642,0.45984012,0.41428571,0.47435897,0.53380386,0.45620438,0.51136364,0.41864313,0.43156425,0.56413793,0.70526316,0.83333333,0.52926116,0.41016334,0.47864507,0.36708861,0.44252590,0.55414013,0.35245902,0.42497482,0.53992806,0.23027719,0.49406261,0.44673123,0.48987854,0.53100038,0.34848485,0.42396313,0.35099338,0.42026507,0.61448349,0.22222222,0.28971963,0.47536857,0.48933144,0.45826235,0.48429319,0.41073384,0.54918668,0.61181435,0.36274510,0.58700696,0.56222548,0.23364486,0.28348214,0.38709677,0.27536232,0.56150388,0.23312883,0.04761905,0.52087114,0.56131479,0.36570561,0.55207486,0.43193872,0.47152620,0.42538126,0.67951318,0.36040609,0.47966042,0.44860591,0.74479167,0.51376147,0.21875000,0.33333333,0.48245614,0.30022321,0.49110629,0.68495935,0.46117085,0.46959578,0.45816588,0.51869806,0.40072860,0.54074074,0.44648318,0.59183673,0.38938053,0.45216680,0.45078514,0.57272727,0.43529412,0.41997961,0.48924162,0.53003534,0.74060150,0.18181818,0.46136155,0.47730307,0.56317044,0.47845805,0.45274151,0.53506098,0.48456057,0.51550256,0.48145506,0.17307692,0.24375000,0.47567982,0.52254171,0.21395349,0.20512821,0.46410625,0.57129543,0.40942472,0.44814676,0.48533333,0.52810768,0.51226994,0.47540984,0.82352941,0.44399093,0.73333333,0.52463567,0.47411639,0.48537477,0.56906967,0.45440901,0.53240741,0.52966432,0.48900169,0.47674012,0.47871966,0.41192266,0.45772483,0.44646465,0.51943958,0.44062636,0.46590067,0.53688213,0.54708520,0.46629213,0.53122498,0.39195231,0.40448718,0.46500372,0.47589021,0.36057692,0.50216450,0.41570541,0.38827098,0.47005113,0.48624484,0.45221272
0.60943500,0.16233766,0.53912702,0.38986355,0.18874172,0.30578512,0.47804878,0.42857143,0.23378840,0.45714286,0.56963668,0.30909091,0.51226158,0.52492447,0.47673179,0.47052632,0.62840746,0.45240101,0.34228188,0.47135417,0.38075314,0.37588652,0.33148148,0.47160069,0.49257991,0.52817171,0.47348221,0.05000000,0.43750000,0.50724638,0.45984012,0.41428571,0.47435897,0.36607143,0.45620438,0.38631791,0.41864313,0.27777778,0.42836676,0.60000000,0.46571096,0.52926116,0.29916898,0.58720930,0.43453071,0.44252590,0.45890411,0.61538462,0.37810945,0.17647059,0.23027719,0.49406261,0.44673123,0.50051706,0.53100038,0.34848485,0.50000000,0.35099338,0.42026507,0.23529412,0.37111265,0.53791291,0.47536857,0.48933144,0.45826235,0.48429319,0.41073384,0.54918668,0.41373626,0.40985820,0.58700696,0.39385475,0.28661088,0.18750000,0.38709677,0.27536232,0.56150388,0.32033898,0.52566372,0.52087114,0.56131479,0.36570561,0.25786164,0.43193872,0.34426230,0.42538126,0.42269253,0.48607427,0.47966042,0.44860591,0.47526712,0.45338983,0.21875000,0.37256809,0.48245614,0.30022321,0.49110629,0.39058824,0.57306809,0.46959578,0.45816588,0.51869806,0.40072860,0.54074074,0.44648318,0.41983122,0.46701389,0.45216680,0.45078514,0.35981063,0.43529412,0.33636364,0.48924162,0.72222222,0.45665635,0.52301106,0.46136155,0.47730307,0.53508772,0.47845805,0.45274151,0.53506098,0.48456057,0.51550256,0.48145506,0.56068655,0.35739645,0.47567982,0.52254171,0.62596733,0.53505267,0.46410625,0.46022727,0.57772021,0.44814676,0.48533333,0.37313433,0.51226994,0.39564301,0.48450602,0.44399093,0.40485830,0.52463567,0.47411639,0.48537477,0.21428571,0.45440901,0.14516129,0.52966432,0.48900169,0.47674012,0.47871966,0.41192266,0.45772483,0.44646465,0.51943958,0.44062636,0.46590067,0.53688213,0.40428641,0.46629213,0.18823529,0.39195231,0.40448718,0.46500372,0.47589021,0.45401070,0.39797549,0.41570541,0.38827098,0.47005113,0.48624484,0.45221272
0.27702703,0.40447154,0.53912702,0.38986355,0.28459119,0.58286873,0.47804878,0.53846154,0.37440758,0.48063128,0.24257426,0.36511156,0.14814815,0.52492447,0.47673179,0.47052632,0.39186691,0.45240101,0.56724422,0.47135417,0.50227273,0.48155435,0.45789896,0.34881210,0.43556281,0.52817171,0.47348221,0.27731092,0.43387816,0.67799642,0.45984012,0.54267126,0.47435897,0.53380386,0.45620438,0.53205128,0.33333333,0.27777778,0.56413793,0.45871965,0.46571096,0.52926116,0.41016334,0.56722689,0.43453071,0.33333333,0.45890411,0.31606218,0.58410138,0.53992806,0.23027719,0.49406261,0.44673123,0.48987854,0.53100038,0.25523013,0.42396313,0.57173448,0.42026507,0.61448349,0.37111265,0.53791291,0.47536857,0.48933144,0.29341317,0.48429319,0.66211604,0.54918668,0.41373626,0.25000000,0.41080196,0.39385475,0.28661088,0.26612903,0.54137931,0.13541667,0.34426230,0.32033898,0.31481481,0.52087114,0.56131479,0.36570561,0.25786164,0.00000000,0.25974026,0.25000000,0.24324324,0.48607427,0.47966042,0.44860591,0.51674641,0.45338983,0.21875000,0.37256809,0.48245614,0.29629630,0.49110629,0.52016690,0.30330330,0.46959578,0.45816588,0.51869806,0.40072860,0.54074074,0.00000000,0.41983122,0.55208333,0.45216680,0.00000000,0.25000000,0.43529412,0.41997961,0.48924162,0.40831296,0.38554217,0.52301106,0.46136155,0.00000000,0.56317044,0.47845805,0.45274151,0.53506098,0.48456057,0.51550256,0.48145506,0.00000000,0.58266667,0.53153153,0.52254171,0.21395349,0.23300971,0.46410625,0.57129543,0.40942472,0.44814676,0.48533333,0.52810768,0.51226994,0.47540984,0.48450602,0.66666667,0.30573248,0.52463567,0.47411639,0.48537477,0.29629630,0.45440901,0.23333333,0.52966432,0.48900169,0.47674012,0.47871966,0.41192266,0.28571429,0.28571429,0.51943958,0.44062636,0.37500000,0.30769231,0.63486842,0.85567010,0.51250000,0.65377856,0.40448718,0.65346535,0.47589021,0.50531915,0.39797549,0.41570541,0.38827098,0.74311927,0.48624484,0.71212121
