0,5.18200824414765,5.55933457029033
0,0,0
5.67576015808243,0,0
6.21152334546027,4.17223110087917,4.41400968052693
5.02709902012692,3.92256721930382,0
6.02813393146499,0,0
3.84417233851997,4.46877756108254,3.15059698411491
3.7912103852114,5.5870613749462,0
5.63260865520168,6.09937680430238,4.81226565288069
5.01814039358203,4.46544824281295,4.98627429318332
0,0,0
0,0,4.66504158302548
0,0,0
0,0,6.39424271529069
0,0,0
4.34445456176612,0,0
6.02733831934419,0,4.85023177260323
5.47922125225437,4.92122103249032,4.95899106094392
5.76813347821345,6.44979088641475,7.12107473147558
4.3267781604434,0,0
5.28193388729751,2.20717490818939,0
5.78225471902832,0,4.53678427312163
5.2077359883168,4.73206711917644,5.15363835517859
4.49713944177439,4.15997623565093,5.23041318793416
4.90275308311714,4.84890037091069,5.29846735529916
3.37142522332849,0,0
4.73030391674486,0,2.72915916431245
5.26816738959715,0,0
0,0,0
4.48762462213305,0,0
4.53431844501614,4.62771415042299,4.3962992939606
4.68222381543038,0,0
5.2128139429341,5.27801261320767,5.28614356561633
5.02440669818017,5.49671730397133,5.01933071246348
5.52453618437917,4.8613615913485,3.94565118640813
0,3.23435539571659,3.78668651411685
5.7120812774709,4.89843663673377,5.16427155591897
5.14014193158216,0,2.46385324059017
0,4.87144985217944,0
4.73689995666599,5.28183223028817,5.13108144717212
0,0,0
5.60627989329496,0,0
5.11409400246449,4.89095045115028,0
5.32568931334389,5.48550207900798,0
3.8079949350041,0,0
5.29991608791173,0,0
6.10913646547996,6.46890917334164,0
5.25420872692197,0,2.47317139356958
5.90922359172407,0,0
4.3691946558585,0,0
4.56902473935174,0,0
6.18955692155533,0,0
5.84687220712403,0,0
4.94506512988681,3.59209318542624,1.80170980008122
5.38454093329665,0,0
3.86262265513302,4.91566505650503,4.82615140113762
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,4.0804146566886,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,4.33716001333377,0
0,0,0
0,4.63657194912762,0
0,0,0
0,4.26745717993075,5.48778003149336
0,0,0
4.34302589732415,4.52146243691461,0
0,0,0
0,4.33716001333377,0
6.70430405476362,5.37763673575229,5.71439265376822
5.83685542888056,5.39694023515312,4.5358201078533
6.98319664748199,3.50315210418515,3.96024157769862
6.27378225706061,0,0
5.21759526146967,0,0
0,4.50014294812039,0
6.21582735482692,0,3.49468772474949
5.22483227728556,0,3.4522073025699
5.47315263756813,4.88831698963811,0
0,0,0
0,4.21715199148365,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4.95878043855398,0,5.31684467116192
0,0,0
0,0,4.75574304446747
0,4.116758157059,0
5.28513080474386,4.54041830875839,4.45201900649392
0,0,0
0,0,0
6.30093257288162,5.26950628469392,0
0,0,0
0,0,0
0,4.14345213632913,0
0,4.38788444415804,0
0,0,0
0,0,0
0,4.14646251648421,3.71088553437655
0,3.40252982689593,0
4.80941630019784,0,0
0,0,0
0,0,0
0,0,0
5.32266845741187,0,0
5.76800844695547,6.59256496711375,0
5.85059198822657,0,0
4.74336568473949,0,0
0,0,0
7.18625027922475,6.03658130591111,0
0,0,0
0,5.2352710648304,0
0,0,0
0,0,0
0,0,0
0,0,0
0,5.40994818271922,0
2.70671597808907,0,0
0,0,0
0,0,0
0,2.87863650167774,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,4.04059210622285,0
6.20132020409526,0,0
0,5.12746973182771,0
5.34180779762256,0,0
5.52162090506361,0,0
6.17426515580491,0,4.92652878479926
3.97556102623213,5.40887435711268,0
0,0,0
5.93640099633293,5.67565731093035,0
6.12231735552674,0,0
3.08511583468868,0,0
3.26842760369745,0,0
0,4.95272365547726,3.2744997286162
3.73289633953071,4.99070465860738,0
5.24396677179795,4.05681575032969,0
0,4.4479314095616,3.59429401162407
0,0,0
6.41152265751905,0,0
6.17879437488303,0,0
0,0,0
0,0,0
0,0,0
0,4.8486652335502,4.35555431434277
5.87899549221286,0,0
5.56048930482972,4.3406836711395,0
4.85818317090458,3.4493524235492,0
0,0,0
0,5.80281299811916,0
5.38866068644564,4.47506150064107,0
6.18311743133082,0,0
5.26827044519574,0,0
6.30168447329941,0,0
0,0,0
6.81612232987014,3.86890671435452,0
0,0,0
5.56761904984333,0,0
0,4.8716030854007,2.94180393152844
5.56164270749508,0,0
0,4.28537805961808,0
6.00814957463825,0,5.40744079356639
0,5.0889534386422,0
5.80326575314115,5.13556311524661,5.16815173197124
4.630155438682,6.18978247698654,0
5.37486165418782,6.28058308734572,3.81793208202855
5.73402065771681,5.14900496336103,2.98568193770049
5.8224540043737,5.47415964474423,0
5.94030282301205,6.21718477593564,4.1530850572447
5.71241180135426,4.49479712850672,3.08511583468868
5.6238730914279,5.54697270703097,3.82559327742976
6.17172147401972,6.16021526859165,3.71746691096585
5.67959223585498,5.06493406750363,0
6.48124016592566,6.61179907007811,0
0,6.40455054234751,0
5.74316343138005,6.21476808562356,4.24060706920035
5.60289342854278,6.29828726308715,4.25901118377733
5.89885571537532,0,0
5.62672142851974,5.49429524978948,0
5.88206812032858,6.44544994170203,3.78804582560844
6.27632388940284,5.73363249662509,3.79458990853605
6.1957310426525,5.63432520964098,0
6.36057682575035,0,0
5.24623428667781,5.74508435401331,4.40513262338836
6.01040896310892,0,0
4.60557010600942,5.74489242771242,0
5.72753155282704,0,0
4.77423762710363,6.22797831736036,0
5.25603597429143,6.26951286359148,4.38127635328318
0,0,4.16262606963851
4.82028156560504,5.64583551470135,0
6.86182651709372,6.61975315531943,0
6.09946657090926,6.51737580829201,0
6.10521724964983,3.94951144983914,3.66535490906698
4.05439024671507,6.25194241806888,3.29212628660779
5.71462349783408,5.72909278261237,3.70253578056142
6.12756763010032,0,0
5.80447209866413,5.2068597560592,0
5.40218176357832,5.29330482472449,4.25390913189344
5.03298369776002,4.89985269808462,0
5.1690056300677,0,0
5.21558771894904,6.19256696754531,4.62575681959648
4.88673357743169,4.49869794147757,0
5.90257868709954,3.38201456224538,0
6.00141487796115,0,0
0,0,0
5.13379643437959,0,0
6.39611265489559,6.17750833446517,0
0,0,0
0,0,0
0,0,0
0,2.8142103969306,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,4.78264669111885,5.22429400619925
0,0,0
0,0,0
6.31398273439522,5.7380550685983,5.30910892762624
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6.13485035014387,5.64038108451782,5.08320398692909
4.39518962120016,0,0
5.84084512504454,6.28943723904284,0
5.49281449927213,5.86558948413238,0
0,5.16951761915645,0
0,3.17136484219715,0
0,0,0
0,0,0
0,0,0
0,2.51203531717625,0
4.18980624570068,6.22858989594261,0
5.6408781730098,0,0
0,5.79927445611542,0
6.00529348504442,6.87735792525455,4.62751858965185
7.1977945710076,6.39442652499803,0
0,5.25059663033663,0
6.43581377326611,4.71501065166762,0
4.63502020795698,0,0
6.42210995374644,0,0
6.59948947425109,4.58261778151758,0
6.43635868000439,0,0
5.73450564729904,5.06990998555873,0
5.11469496402103,4.49892038614538,0
5.18481266575122,4.47483368426009,0
5.11715513747393,5.75956401511496,0
0,3.94854778011052,0
4.75108706088825,5.5321238660305,0
5.67366685075158,4.93540874785379,0
5.11984837906957,4.49256124160544,0
5.12324943846539,0,0
0,0,0
5.94363891762538,2.87694873756402,0
5.46628641711759,4.44464925915299,0
0,5.4535674418186,0
0,0,0
0,0,0
0,0,0
5.32452103204467,5.00555574835296,4.46072228162222
5.26346708911229,5.01376372877079,3.96783607024736
5.94006598402198,0,0
4.97057689685027,0,0
0,0,4.42268861639277
0,0,0
5.91466449301274,0,0
0,5.07916583650336,3.65713075579936
0,4.44394453748887,3.70228914102385
5.52863512161025,5.44820181608533,0
5.37537099599033,0,0
4.89761589428889,3.89832967829614,0
5.11204802750598,3.73361378545411,0
5.98375994272243,5.25942060091809,0
0,6.07341312975515,0
0,0,0
0,0,0
0,0,0
0,4.88620521571808,4.8931272206343
0,0,0
0,0,0
0,5.2191659282426,0
5.62181291178895,0,0
3.55706087949309,0,0
6.08877272957498,0,3.70892714941771
0,6.02784469120073,3.5481795720108
0,0,0
0,0,3.5313480661272
0,4.51579237483687,0
0,0,0
0,0,5.1118672991703
4.82575045489914,0,0
0,5.35649193059911,0
0,0,4.41932241941758
0,4.21567684738963,0
4.39148179344464,0,0
3.86639782740187,3.70622809244855,0
0,0,0
5.72964513418193,5.56348538911748,0
0,0,0
0,0,0
0,0,5.48301110748705
0,0,4.73162660994065
6.13311600756679,5.13891123432482,4.38427410721436
0,0,4.0115062839131
5.45052329943737,4.80917169177393,4.74336568473949
0,0,0
5.72831247239948,4.0864803871653,4.33964091817744
0,0,0
5.45830810285698,4.71939133007811,4.9489017242909
4.4573659912197,0,0
5.93139602064186,6.11385915532159,0
5.19971176279391,0,0
5.8234304369221,0,3.56755891887738
5.74412435393958,4.84308411620575,2.64191039859766
5.77700195698161,3.98953944785597,0
5.77321524937154,0,3.05494413318584
5.63482531681722,0,0
5.10854814461892,0,0
7.59650781723157,6.04025471127741,3.78464407609832
4.95582705760126,0,0
8.3745714637504,0,0
4.52601874768265,4.8318275566021,0
5.32486192177015,6.12586431258764,3.36176331241675
0,3.3235961356386,0
6.13365831281116,6.46182748679399,5.09730216730683
4.79479831796448,0,0
5.39870554057931,4.59511985013459,3.96271611974366
5.76566121170207,0,5.08276989185546
0,4.25518708733893,3.96726847965412
