7.80231151871029,8.04662300170543,6.29973937579831,6.30499709814987,7.44936419771082,10.3181832606061,7.2186752479011,7.93053708718949,6.55552757425639,7.20668881564386,7.48197814787792,8.53065023783615,0,0,9.10463868701562,5.15236631106373,0,6.48416184115902,5.79687808289396,0
8.1889890794532,7.44278559144495,0,6.10206630343578,0,9.22904435676995,7.69614445520374,7.68482532197703,0,7.0375459337628,6.29779048751829,7.81328026764481,0,0,9.48376630687976,0,0,0,5.85859008151678,0
7.12898500009107,6.33878840561014,4.27179315427418,4.98456506636307,6.63421277008408,8.46014865344513,7.25652304341176,7.5257154438918,0,0,6.43252199891927,4.33964091817744,4.55081959123801,5.1360925114532,9.47059471982656,5.08369986495326,0,0,8.41200821590589,7.9797292300307
7.75811986074013,8.54485115908967,6.03758448272154,6.58119376846944,8.20488230433895,11.048922992707,8.1144832842537,7.93836349285696,4.37386844697242,6.54493290683808,7.01873298862454,7.39074299891115,3.02626147858881,3.54990470182335,9.46440102592511,3.13853307218566,0,0,8.36851219224198,8.73964050041
6.73658728925827,6.36748367994273,3.36936265814214,4.48964709473255,6.78972596300124,7.88163166674869,7.40708103197784,7.61180283401037,0,6.07431101288347,5.23883271971314,8.00159955204163,0,3.58850647996715,9.30465005144692,5.44509809775623,4.25547085578578,6.78551984609947,8.69796187646205,7.41627624907284
7.82465782366066,7.22847553051071,6.28150009795561,5.88209601005262,7.19284399158132,9.53161919965793,8.10820187353151,7.76252373627013,0,7.00982438388555,6.54766020735441,8.11320199656407,4.25277179881662,5.02926075821942,9.62842551144045,0,5.26517414795478,0,8.22147357090865,0
6.65031785766616,6.70758334800519,4.42568460401334,5.36854281143753,6.70677675836891,7.85611815685603,6.11708346853214,7.57663538139908,0,7.15325505712528,5.0495995641144,7.42018361771407,0,5.96758160664465,9.77643796469665,6.0857969763427,0,5.53792464389291,8.47551040985843,7.4766422421614
5.81218834849999,6.67105778660388,0,4.94726941847444,5.61789773549903,7.89085944242183,7.9576848977031,8.87468999753371,4.10791868224922,7.34323216115827,6.76308782423146,9.03336330790398,0,6.32546945666534,9.13259178080392,6.56501141676669,5.22380931437297,7.38917474885523,7.98307164589963,0
7.23706622034346,7.44577380165013,0,6.51373443475823,6.12034137402887,8.35353478943679,6.73207958940929,8.25773310573614,0,7.02196750242577,6.83077703769809,8.49693333960886,0,4.85421537482495,9.47823546700932,4.64928276060641,0,6.64729919278395,0,5.53299415367592
6.7632958205345,6.87886185532716,5.67383859828313,4.74258154181105,6.6285703367843,9.3349975045756,0,8.29490927051391,0,6.76316871682347,4.8129157951222,4.05143706121082,3.09693415406296,5.20164125428258,9.30326589255764,5.84290653246683,1.39128190263093,6.33588723780195,8.07711489917172,0
0,0,0,0,0,8.64236574609066,7.82754787217643,7.9619453500975,0,7.36577488582519,6.44787622283425,0,0,0,0,0,3.80866049243299,5.28249281620107,0,0
0,6.13181327381328,0,3.82777145298056,5.96265346525386,8.24191125188115,4.93433003788618,8.65683860526308,0,7.26927546575072,7.39345384580047,8.71102327039306,3.72665681844797,5.38600767967502,9.45346692647473,4.46418249268711,0,6.6185119884634,6.61483283306001,6.30569117478187
6.44751186350856,6.227603293917,0,0,6.20115805069779,9.04047451981535,6.7446008534819,8.32766573437195,0,0,0,8.43654046438539,0,0,10.0350682938769,5.24523299545558,0,5.36844958872841,0,0
6.57690123074356,6.81673588059497,0,5.58184080385096,6.61519465907925,0,8.66190979567906,8.64126750651816,4.47892645941384,0,7.95557940881814,8.77960207027311,0,6.90544260681621,9.63706456257442,5.47319461645275,0,0,0,5.03883394845493
