0,0,0,0,0
4.47072408943517,0,0,0,0
0,0,8.43038179442927,5.37698990519934,8.2058930621655
5.2336188326091,0,0,0,0
5.72779192711655,0,0,0,0
0,0,7.56562755145094,0,7.96150617573822
3.77115044654673,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5.470293931287,0,0,0,0
0,0,0,0,0
0,7.33604458862065,9.39401101833943,8.67955180806459,9.08749567268678
0,0,0,0,0
5.93521160555718,0,0,0,0
0,0,0,0,0
4.93166423422526,0,0,0,0
5.95718361313111,0,8.10908358971517,0,7.96577124210928
0,0,0,0,0
5.12181882305687,0,0,0,0
5.52533341007612,0,0,0,0
5.71725793805762,0,0,0,0
5.08258379340884,0,0,0,0
5.5228998820565,0,0,0,0
6.12896306029362,0,0,0,0
0,0,0,0,0
2.8530159713524,0,0,0,0
0,6.12060506393107,9.93928414082849,8.2532432704597,9.38190427211718
0,0,0,0,0
6.09514865838486,0,0,0,0
8.24276424042016,8.57496197449853,10.3266124708711,9.70100410391822,9.08803035498464
0,0,8.05797597904988,5.65773853615479,6.0579776799161
5.97041964851223,0,3.71746691096585,0,4.17837929116517
5.34758360785095,0,6.6388295350128,5.20631172075201,3.30064012667084
0,0,4.54912879510447,0,3.1108450806545
7.39343538761288,0,8.2672640888427,6.6679740865149,4.22009576752766
3.3083508312958,0,4.29810139973612,0,0
5.18705055411945,0,0,0,0
6.05846877588846,4.55839299442916,6.17900164595287,5.32105685351753,6.56527905444322
6.51497932198996,0,0,0,0
0,0,0,0,0
0,0,0,0,2.83615020372953
5.74191285001747,0,0,0,0
7.78921022982078,8.36190219500842,10.8993544217183,8.36222918092525,11.7400371328858
0,4.29032244546354,7.39749413129165,6.48753179989843,0
5.41698889626554,0,0,0,0
3.89365534806996,0,0,0,0
5.69548144961681,0,5.63557500894309,0,0
0,0,0,0,0
6.49651854705072,0,0,4.08899695589551,0
4.68296421342811,0,6.05418109696345,0,0
4.89402656866764,0,3.86472173231013,0,0
7.24155967436319,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,5.71673160494241,4.6446793190828,0
4.60616968632117,5.1694038664547,7.50652034894827,6.68431168265893,5.42194992699331
5.51217796426333,0,0,0,0
0,0,0,0,0
6.18379831402866,0,0,0,0
5.55183492171723,0,0,0,0
0,0,0,0,0
4.44218055749363,0,0,0,0
6.31593649600661,0,0,0,0
0,0,0,0,0
5.87865972456092,0,0,0,0
3.78872478908365,0,0,0,0
0,0,0,0,0
6.22331012571609,0,0,0,0
6.91176722037199,0,5.99597934007511,0,7.24755055960028
0,0,8.249039198772,6.62470247491402,6.73822358211657
7.03481955481375,5.1475526146583,7.2493500870877,5.72240793877937,6.16858510210987
5.22762662592527,0,0,2.4932054526027,0
5.88854549310014,0,3.8640924716706,0,0
5.24781323437427,0,0,0,0
5.58161484068199,0,0,0,0
4.58568150940423,0,0,0,0
5.81448867663878,5.18430844993617,7.52520861517288,7.12264082664935,6.44770198058957
6.62908580411971,0,0,0,0
6.03461981742191,0,0,0,0
6.28806300022903,5.54989287185648,7.38307599742216,6.36710598456673,5.15802028100931
5.74773556218466,0,0,0,0
4.85117051944523,0,0,0,0
5.63049467888637,0,7.78818668191578,7.11159367923834,6.92451406279709
5.30056483908852,0,0,0,0
5.65777343955962,0,0,0,0
5.47067275903014,0,0,0,0
0,0,0,0,0
5.30275749457406,0,0,0,0
5.41685567247157,0,0,4.43153082957697,0
6.18744243034942,0,0,0,0
0,0,0,0,0
5.87605369559665,0,0,0,0
0,0,0,0,0
4.80549536722162,0,0,5.64728266741672,0
0,0,0,0,0
5.67887483895002,0,0,0,0
0,0,5.72162239278453,7.26067718909156,6.68074174895089
4.31267655653909,0,0,0,0
5.72316017508244,0,0,0,0
0,0,0,0,0
0,0,10.0768524512872,7.49921851035668,9.93468094044442
7.67519791411988,5.39358209077382,10.2926572757768,0,9.92356955256882
6.74243242215163,0,0,0,0
8.28712320765618,10.8386294788456,12.746864338108,11.3081447795027,11.2353613660845
0,0,6.75473229639859,0,0
6.16312531239802,0,0,0,0
0,0,0,0,0
5.53196555050733,0,0,0,0
0,0,0,0,0
5.8765025286383,0,0,0,0
6.86955484516683,6.79988049408565,9.65560935649821,8.86051335593761,8.25420893479332
7.72266866295382,8.60636822600968,10.2362134948373,9.48825237232721,9.55903757821996
5.2228931439012,0,0,0,0
7.64791485393865,0,0,0,0
0,0,0,0,0
0,0,6.287970078107,0,0
3.76143264679564,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4.98654749856717,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3.90156854752429,0,0,0,0
6.19307797987183,0,0,0,0
4.72393052170893,0,0,0,0
0,0,0,5.16329915486995,0
0,0,0,0,0
0,0,0,0,0
5.4743693103284,0,4.05386972965638,0,3.85142338329922
0,0,0,0,0
0,0,0,0,0
6.33246224266141,0,0,0,0
6.51818812602675,0,0,0,0
0,0,0,3.33434507467431,0
4.39469603777454,0,0,0,0
6.12885411240328,0,0,0,0
5.51483904155336,0,0,0,0
5.79304409572428,0,0,0,0
0,0,5.27627623567116,6.00420800325534,7.30331818841209
5.52827763118917,0,0,0,0
0,0,0,0,0
6.12933339436096,0,0,0,0
0,0,0,0,0
5.16889181910758,0,6.06206279595352,0,6.67074097198214
6.3929718333618,5.22585419481432,5.99381179017633,4.97016046153054,7.47247231909194
0,0,0,0,0
0,0,0,0,0
4.24992279404054,0,0,0,5.87341272533185
0,0,0,0,0
5.43764443176914,0,0,0,0
5.78760265407582,0,0,0,0
5.91071533992243,0,0,0,0
5.31846307224099,0,0,0,0
7.00636002573589,6.5269193668194,8.43975043427358,4.85670681180352,8.74188274704967
6.50460249538984,3.52724248851281,6.31184369614647,4.61373341664858,6.20433551565145
5.38957388681959,0,0,0,0
0,0,4.31588683216934,0,6.74325792310066
6.16139717708912,0,0,0,3.70352173085081
0,0,0,0,6.19554759568345
5.77690901298031,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,4.49323253274723,0
5.76725793094051,0,0,4.21803603456465,0
4.83968879532381,0,0,0,0
5.88735325085059,0,0,0,0
4.78582368568135,0,0,0,0
0,0,0,0,0
0,0,7.98612404317319,5.90082842684854,6.86096760848326
3.70966199329646,0,0,0,0
5.21754105652075,0,0,0,0
7.38673723218189,8.2467195345281,8.25289946673699,9.7598076951455,0
5.10927326399326,0,0,0,0
5.27479282150108,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4.5364629879783,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5.76481485646448,0,0,0,0
0,0,0,0,0
0,0,0,0,0
4.71626423349368,0,5.37698990519934,0,0
5.25754745400483,0,0,0,0
5.21265053979095,0,0,0,0
6.52234276692536,0,5.25446996676776,0,5.35771770982948
0,0,0,0,0
4.60946096740525,0,0,0,0
4.41207075602226,0,0,0,0
4.30203600897739,0,5.31645193674352,4.90875021359265,0
0,0,0,0,0
0,0,0,0,0
4.22770927428952,0,0,0,0
6.09176226842335,0,0,0,0
5.92500418040771,0,0,0,0
0,0,0,4.62232224480566,0
5.75330253111959,0,0,0,0
6.33643627478718,0,0,0,0
4.62281362116069,0,0,0,0
4.91808131248565,0,4.23033127142169,0,0
0,0,0,0,0
0,0,0,0,0
6.00022605277655,0,5.38591607102711,0,0
5.79060216660876,0,4.6168022702178,0,0
0,0,6.2648448348489,0,0
4.88831698963811,0,0,0,0
0,0,7.81045811206758,0,6.76689423281363
5.42415675138718,0,0,0,0
0,0,0,0,0
5.04252148295858,0,4.05074092473997,0,3.82777145298056
0,0,0,0,0
0,0,0,0,0
5.6690529941351,0,0,0,0
0,0,0,0,0
0,0,5.04580936910391,0,0
5.88396285187149,6.09892785035751,8.66048108422879,4.86599480426999,8.52558190754398
4.81226565288069,0,5.71942613864422,0,4.87428087285444
0,0,0,0,0
0,0,0,0,0
0,0,5.35719929428426,0,0
5.81191913326078,0,0,0,0
0,0,0,0,0
6.75879112584218,6.29988630767728,8.76103622263603,6.29073545880974,8.43180304497641
0,0,6.99402471413431,0,0
4.72588226115036,0,0,0,0
5.79286115773974,0,0,0,0
0,0,0,0,0
0,0,7.10595018493238,0,0
5.62754916865661,0,0,0,0
0,0,0,0,0
0,0,3.76699723337789,0,5.6874498200353
4.6556731681612,0,0,0,0
0,0,0,0,0
4.38315100233559,0,3.78804582560844,0,0
5.73524884145232,0,0,0,0
4.91199290196726,0,0,0,0
5.47218663652701,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5.24518026813491,0,0,0,0
5.33638356735449,0,0,0,0
4.27444142399394,0,0,0,0
3.80843868917158,0,0,0,0
0,0,0,0,0
6.0235928608595,0,0,0,0
0,0,0,0,0
4.92100230185622,0,0,0,0
0,0,0,0,0
5.34910553338014,0,0,0,0
5.40762010143849,0,0,0,0
4.27916299921464,0,0,0,0
6.46591141553026,0,0,0,0
6.13459039043616,0,0,0,0
5.21792042947601,0,4.85655127871354,0,6.44171179798804
0,0,0,0,0
0,0,0,0,0
4.9801073557273,5.38674024689793,8.10664719744059,3.72086249996699,7.43980017319022
0,0,0,0,0
5.37966691224436,0,0,0,0
4.38589414620037,0,0,0,0
6.16512369332328,5.94167012884417,7.26880165427701,5.32252205524485,6.82426496848311
5.7103276746922,4.46900676117522,6.37091074681753,5.50248195126444,7.32697206451989
0,0,0,0,0
0,0,0,0,0
4.95871022123134,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5.55840982164045,0,6.28282733739934,4.89761589428889,0
5.45163913149169,0,0,0,0
0,0,0,0,0
6.15011224304109,4.26969744969996,7.55130772179011,5.0598063381027,7.01967225400921
6.75536138842987,0,7.92124531423341,0,6.72436114718521
0,0,8.47603155589117,0,7.50451269719818
5.53441662902246,5.40037744173918,8.11168208225004,0,7.63225576720008
0,0,5.26703307650827,0,7.18671189511556
6.01522990065824,0,5.23212414381324,0,6.60917402566136
5.27903260513617,0,5.0403882522456,0,7.65589241285891
5.34276478128333,0,0,0,0
6.58145711055926,6.01094849618067,8.27517003668821,6.07251443970814,6.49201253646284
0,0,0,0,0
0,0,0,0,0
5.77966268499152,0,0,0,0
6.16619486320612,0,0,0,0
5.51689048934749,0,0,0,0
5.95943193752667,0,5.47742543227249,0,6.26107174883223
0,0,0,0,0
4.88703537311831,0,0,0,0
4.29045944114839,0,0,0,0
5.907892702684,0,0,0,0
0,0,0,0,0
5.83287904799061,0,5.93758897413866,0,6.03320611868762
6.96954627913834,4.78323268586166,6.41862591329791,5.06493406750363,5.42859973681096
6.92410095751822,0,0,0,5.15502419672156
4.66164503291607,0,8.88280805492444,4.57244036136517,7.1472917295025
0,0,9.23917075364406,5.8035071386954,7.62254163464556
0,0,0,0,0
7.8718757139306,6.20302122917027,0,6.80379378423802,0
6.04339263996834,0,0,0,0
5.80630897829289,0,0,0,0
9.03208294540564,0,8.80074524707754,5.57329406650226,8.3259745728864
0,0,0,0,0
4.99158838117602,0,5.19295685089021,0,0
5.67856722551514,0,0,0,0
8.33036228276035,11.585404253582,0,11.091350791809,11.8840061462166
5.8622666086363,0,6.12669449636809,0,0
0,0,0,0,0
5.14218973383656,0,0,0,0
6.87458104895083,0,0,0,0
4.84103250971008,0,0,0,0
0,0,0,0,0
3.82231709234365,0,0,0,0
0,7.59968171473625,9.24440357725188,9.2198846798191,8.22299124402999
0,0,0,0,0
6.78408368977525,5.56605180119012,7.02690626745317,5.31635372903414,7.70427550148181
0,0,0,0,0
0,0,0,0,0
4.66145599699868,0,5.90770243100265,0,0
0,0,0,0,0
0,0,5.59426518341685,0,4.71357605983188
5.19206756670533,4.02873880512411,6.50397375285416,0,5.27233266957604
5.31039414777349,0,8.03155436705329,0,7.15445128095394
5.26837349017496,0,0,0,0
5.1067330424749,0,7.26524089423807,0,0
6.22697135740559,9.77988385967418,0,10.8043315962213,10.5385791522162
4.54934030102742,0,0,0,0
6.3614060991471,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5.21052386559737,0,0,0,0
5.31591167494899,0,0,0,0
6.52426690367734,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5.39380934800726,0,0,4.60005713660127,0
8.47795119803653,0,0,0,0
0,0,0,0,0
5.71580985486892,0,0,0,0
5.18755338956318,0,0,0,6.70666671844876
0,0,0,0,0
4.4238880887688,0,0,0,0
0,0,0,5.30702930715006,0
0,0,0,0,0
6.29286459638796,0,0,0,0
4.41328302432444,0,0,5.12086394115094,0
6.40286202386925,0,0,0,0
0,0,0,0,0
6.39347369024276,0,0,0,0
0,0,7.4765856250347,6.80898411688212,6.71342996449645
0,0,0,0,0
0,0,4.44500143383527,0,5.09467002303933
0,0,0,0,0
4.72001557765713,0,0,0,0
4.17269352863308,0,0,0,0
0,0,0,0,0
0,0,0,0,0
3.13505933877509,0,0,0,0
0,0,0,0,0
0,0,0,0,0
5.28720586179332,0,0,0,0
0,0,0,0,0
5.78931776276246,0,0,0,0
5.23909800688807,0,0,0,0
0,0,10.0295605755414,7.73293022228157,8.54043890409306
0,0,7.92067895178988,0,0
4.81818259010284,0,0,0,0
6.32382118339551,0,0,0,0
6.01486364053621,0,0,0,0
6.71687318512407,0,7.35870987191067,4.12955081795672,6.96603362102388
0,0,7.05764833655675,0,6.00645167691623
5.56738984975065,0,0,0,0
0,0,0,4.91147772256304,0
4.53259949315326,0,0,0,0
6.90264222959531,8.85296947163025,8.4390802871404,6.34537316830174,0
0,0,0,0,0
0,0,0,0,0
4.84882199793365,0,0,0,0
0,0,6.16927594842405,0,7.32114225937148
0,0,0,0,0
0,0,12.8907414863263,10.8085474540675,10.4156283111331
0,0,12.7431155726132,8.86905356388375,11.3695041853801
0,0,7.72176962327131,8.52435548087563,0
0,0,0,0,0
5.25728701699004,0,0,0,0
0,0,0,0,0
0,0,8.78734856468151,6.82819245614545,8.28244506674389
6.19979898276848,8.22585109591074,8.936274510083,7.74600230384892,0
5.07636061071339,0,0,4.48852400386877,0
0,0,0,0,0
0,0,0,0,0
4.76805404888957,6.47614124837891,6.07810085376753,7.10919295296832,0
0,0,4.24963744662814,0,0
0,0,0,0,0
5.92596556487529,0,0,0,0
