5.58372184725576,0
5.53441662902246,7.33991424787952
6.81597984459794,0
5.64109113531628,0
7.24273354303902,0
5.99358729248896,8.21355516372971
5.47155613273361,8.24524272579231
6.11465515766318,6.67863138098889
0,0
5.36049372497471,0
6.19843806525955,0
5.88776931076922,0
0,0
0,6.76766528280321
5.56475026596064,0
6.07403482700862,8.38876646208623
0,8.12862059797808
0,0
6.20370891755319,8.06658426313879
0,0
6.9097932010077,0
7.00102701894258,9.30493211194622
5.98981318435875,0
6.4429381764237,0
7.01740757177503,9.92954995823872
0,0
4.7740687224499,6.19611820910835
7.26467419315771,0
0,8.69752109553806
0,5.2362823756285
0,0
6.30773407641168,0
6.57161098858068,0
6.28056436408488,0
5.7160403720517,10.1196024607079
6.80672979791387,0
5.16169548900507,6.7239646436205
3.77940548081331,0
5.36176153910457,0
4.21921354426797,0
5.00555574835296,6.8864499231548
0,0
6.12161523157303,8.35759704524637
0,11.1089327723262
0,0
3.49892887015549,0
5.53251954521898,5.44742678913588
5.03161370048145,5.66580365669842
0,0
4.55807857845424,7.6952348887768
0,0
4.74779758423785,8.06489744800732
4.54648118963941,0
0,0
8.87630296874091,0
6.07272190141492,0
5.46043621602447,7.4588606702899
4.46314568595867,0
6.36259697613564,0
5.9566401559538,8.78110395175
4.54169776303252,7.34441539047747
0,0
0,0
7.02324234758887,0
0,0
5.99455975201528,0
5.30920784937921,0
4.71007059581346,0
0,5.3963511068194
5.56712238323013,0
0,0
5.46166844970989,5.69443895965305
6.60746066847951,0
5.12247477585179,0
6.13485035014387,0
6.52684618876986,0
5.02216852990993,0
5.08059658540222,0
3.99948428119814,0
7.07479397891157,0
5.89382415446529,0
3.39282913199164,0
5.20202670622975,0
5.98527040294465,0
5.75770231664563,0
6.03698747490688,8.80018779483073
4.25589635752967,0
5.60532401086924,10.6645410144577
4.58995502018161,0
6.05575303699034,0
5.12050562523191,0
0,0
0,0
6.64098632811056,0
3.79368981846628,0
5.34791672703932,0
6.23726938096527,0
7.75883739859113,7.66601113061329
5.44914825625062,0
5.8711031904368,0
4.79826681595,0
0,0
0,0
0,0
6.70420599992637,12.1043222721265
0,0
3.07176695982999,0
0,0
0,0
5.42256832888589,0
6.26979679586607,0
0,0
0,0
5.35242669219507,0
0,12.1403921392424
0,0
0,0
0,0
6.9034058338443,11.1571558254055
0,0
6.53786482213764,0
5.95749402753683,0
0,6.07672439105881
4.42268861639277,8.03300625289195
6.19405839213198,9.24159676162674
5.58627440119425,0
0,0
4.8268726995059,0
5.54118511070998,0
7.65939304120787,0
6.98542902904387,0
6.32956046484529,0
