6.39402544206876,0
0,0
5.50231887233388,0
5.44293705615798,0
5.51181454081044,4.74719044600852
3.41870980674679,0
4.12244599233298,0
5.04992010775916,0
5.14993336078178,0
5.13137691179238,0
0,0
5.19517660762852,0
0,0
0,0
7.41053461804805,10.3403544237838
5.86391522616101,8.05206724690124
5.20543423906798,8.19912063764039
5.77393023455828,0
0,0
5.22510130421678,0
6.07566781839006,0
4.72579362831183,0
6.16699224448053,0
3.92058623608863,0
6.53879084191067,9.75495854147692
6.27932785313597,0
5.02539253507116,0
3.44137917129499,0
4.47403591796329,0
5.65525727538047,0
4.88514765405432,0
0,0
0,1.4655675420144
4.89873492159803,0
5.31689375212097,0
3.86009793256323,0
5.4974550693954,0
5.04882983989422,0
4.45271806279641,0
0,0
0,0
6.00482489880982,0
4.81169643147886,0
5.22068009682088,0
6.2706859286419,0
6.83306405984988,0
5.73853810594648,0
6.17651155315535,8.06473395529967
4.65138560978505,3.31962572796834
5.36143300086211,7.6592609862917
5.03220107201082,3.4797004431501
5.34343412535116,0
5.22440168359787,0
5.41418746259045,0
4.93670166571813,0
5.2795422112217,0
0,0
0,0
5.25832835833167,0
5.90301577392287,0
6.51616348980648,0
0,7.04941107905008
5.24121777450746,7.05144861373195
0,0
0,0
5.91074244202962,0
0,0
5.61290910430668,7.64217395302254
5.47130381986431,0
0,0
0,0
6.01803344715013,10.0746386177168
0,0
0,7.47711204063782
4.61462534475885,5.80666993483163
0,0
5.30940566353346,0
5.28345750364101,0
5.7827168760775,0
0,4.09866853370216
0,0
0,0
0,0
0,0
0,7.46661649658667
0,0
0,0
0,0
0,0
0,4.03988837642604
3.90358752660704,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4.95314741422363,7.53357070763176
0,0
0,0
4.22668774920981,0
0,0
0,0
0,0
0,6.64653336178748
0,0
4.55387689160054,0
5.23142942100641,0
5.42084468582773,0
0,0
0,0
0,0
0,0
3.89141205152402,0
0,0
0,8.97841966387092
0,0
0,0
6.82185964295836,0
0,4.17530992104521
0,0
0,0
0,0
0,0
0,0
0,6.61607857192407
0,0
0,0
0,0
0,0
0,0
0,0
0,3.25540059955057
0,0
0,0
0,0
0,0
0,0
0,0
5.72977505493045,0
5.96934674185436,0
0,0
4.08849414854393,0
3.42848824189806,0
3.97912074896064,0
3.87036733015931,0
3.88547367019461,0
4.32386772050035,0
4.24147062711239,0
0,0
5.43860091199509,0
3.96651119071222,0
5.12014718087656,3.48492559719287
4.14345213632913,0
4.355169180504,0
4.17469491487576,0
0,0
4.36411721413031,0
0,0
4.33990170837321,0
4.45155269732249,0
3.6283329542459,0
0,0
4.42508612413433,0
3.62567337821014,0
0,0
0,0
4.49969855304586,0
3.65661449352666,0
4.95067295292357,0
3.29620716780452,0
4.29606016612269,0
4.69015450989309,0
4.62516887249478,0
0,0
4.11365687325447,0
0,0
3.83124669540086,0
0,0
0,0
3.69386699562498,6.59789576158565
3.87182581567673,8.65234801556242
0,0
3.56755891887738,8.91183190503953
4.15919553454172,0
4.63676574757784,0
4.04041622019655,0
5.74175240590783,0
3.81396906495276,0
4.79123472906088,0
0,0
0,0
3.52282486978385,0
3.96953691162875,0
2.98618686071046,4.15355642185395
3.45157358898722,0
3.53222564406856,4.77634653167705
3.96366623857998,0
3.47165584531072,0
4.02838280654434,0
0,0
0,0
3.78895100783815,0
0,0
0,0
3.27412129909418,0
0,0
0,0
4.72818396188324,7.65173814924458
5.90091053876713,9.20514891967675
0,8.83671834835308
0,8.19383143562512
5.46556758582171,8.6381604852704
4.16309295938319,0
4.65119462429937,7.55133399257359
4.09717388923226,3.24024585060439
6.350571531238,8.31102966013671
0,0
4.0573347365882,0
5.95300954072643,0
0,0
0,7.75929413362659
0,6.90192833527162
0,0
5.13072677435408,0
4.0913400532018,7.83948619534417
0,6.75546619863615
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,5.51689048934749
0,5.52285993877595
0,0
0,0
0,5.54290924906812
0,2.77508560243837
5.48138864223254,0
8.23098736211448,0
0,0
0,4.40927694916404
6.3870476553617,8.92784880551138
0,7.60353898086321
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
6.39112953365134,8.83676484288345
6.50842630622982,8.73455204357366
5.3025085711665,0
4.67170670978834,6.83823369632349
0,4.75943514499952
0,0
0,0
0,0
0,0
0,0
5.10473261747537,7.77942096054473
4.99043258677874,0
0,0
5.90347996943943,8.4221041871508
6.38458713201776,8.32794610843145
5.62043709694485,0
5.06651140465517,6.8624859095346
4.64439089914137,0
4.87718008904558,0
0,5.24460008404205
5.04045296250544,0
5.13521002867789,0
0,0
5.04432793506273,6.71245789914572
4.54244335607979,0
0,0
0,0
4.36080299822225,0
4.91852000518845,0
4.44746318995806,0
5.97817665278105,0
5.68856730884972,7.22042504243559
7.73332010718285,6.9381001799341
0,8.88558205867918
0,0
0,5.82505570877408
0,0
0,0
3.87494399718673,7.373405696737
4.94456671412655,8.99826781047097
4.7295094602437,0
0,0
5.29991608791173,0
0,0
7.09114293395809,0
5.08196321500987,0
4.90808563908046,0
0,0
0,0
4.5395644288901,0
5.57916362799054,0
0,0
0,0
0,0
0,0
4.40121632906702,0
0,0
0,0
0,0
6.66672775856937,0
6.70317584322694,0
0,0
5.62607315362849,0
5.25551424422273,0
4.13548650555328,0
0,0
