5.5734459729282,8.49398188115564,0,5.72893026818885,0,6.49428320047206,6.69426498469607,7.90401363878834,5.2982173615477
5.78256284745868,7.91463597705065,0,0,0,6.68616052765778,0,7.73107948255403,0
5.99811736793808,8.55729428615067,0,4.79115170361353,0,5.4085609406468,6.44735340499267,0,0
7.84741091316103,7.08291793857761,0,5.0441990109344,0,4.78932339761102,6.3682214910794,7.88576932300904,0
5.95389247420023,8.67148728953003,3.87867302574659,4.94435303130227,0,5.71026144075391,6.66260893177492,8.82249020580702,0
6.54806149722006,8.26567331346056,0,0,0,6.110424667506,5.88829607161812,7.81704959290346,0
5.37597261111364,8.47730825771732,4.36271638613938,5.50370419627299,0,6.44156835683453,6.8801785112119,7.84111156244259,7.73010010001372
4.67020858216731,8.82651297108051,4.42556493668836,6.04054038475457,0,6.54042375485488,5.81269666851332,7.88418110110699,7.21521056653286
0,8.72570055437504,0,3.98545932350133,0,6.5775831549094,6.14583663099498,0,7.37066505625158
5.09479260210298,7.91811906209618,4.62751858965185,6.21474808862311,0,6.36333840022106,6.69519304752447,8.38455968128884,7.225110224839
0,8.29591040779951,5.23590990641942,6.39834531935731,0,6.50529066488621,7.03453769843532,6.13261682686387,0
0,8.61183769516195,0,0,0,6.82111837732241,6.19101188456701,4.57543236772413,6.23976889408069
4.6470795890653,8.23515383551952,8.09234646737417,5.7268477475872,0,0,0,0,0
4.61739515561066,8.39325902629284,0,0,0,6.74525987861931,6.76500437410575,0,0
3.63784928300116,9.45622341025988,0,0,0,6.91468123905287,6.56288185097136,8.9184052681947,7.69663982081868
4.43212546597435,8.42954815916405,0,5.91943134420815,3.28578653015083,6.54235668008706,6.3530996689993,8.22153270926285,6.6184986342084
4.39086248333628,8.48541352488021,3.95699637107088,5.77956998797166,4.22405616874376,6.45676965557216,6.44565632530638,8.31694063074577,0
0,8.93167750394456,0,5.62754916865661,0,5.80456251593992,6.21202476448659,8.06373355253843,6.44659245440188
0,8.5927588149655,4.47597224751641,0,0,7.15294990832375,6.22329029880503,6.49728767925118,0
4.65310283974339,8.24509308709074,0,6.16171352266767,0,0,5.60969155125661,7.91896338625034,6.58331239866101
5.39947405850777,7.62362239597833,3.93280554461067,6.10902533584713,0,0,5.07047529445227,7.28408676111518,6.28474964326456
4.94506512988681,8.16562518484565,4.96765820124112,5.65417197410287,4.9094881120913,0,6.64990381648903,8.08448226405781,5.16381407320956
4.9622150614937,7.83717149359518,4.67842064772768,5.48761453707842,0,6.57057479161056,5.88468636036253,7.79082422808537,6.40818276744405
5.38261255804343,7.4485609754661,4.89305223844254,5.44488220362987,0,5.96550550793789,6.55287871698478,7.54966179534849,5.60045692408874
4.80057248232058,8.05602719499684,0,6.46298265395335,0,7.00072636159403,6.26968323263016,8.23305948273561,6.92865534308988
4.50058714579565,8.58659797805449,0,5.73168942790921,0,0,5.78505519478494,7.77027807812807,5.92489730283587
4.54297558239497,7.74158571650702,4.36182392735636,5.12062507813774,0,0,5.95046024430391,8.1305920348919,6.46713956359095
5.31939369214995,7.84075759127574,4.64794227783196,6.08725188578118,0,0,5.75434883822689,8.07655572449895,7.19351300105885
4.82655218668264,7.65227975040183,4.47847253294213,5.51532211390284,0,0,5.70614634517814,7.63815970789779,6.72128111202494
4.67301573288316,8.69099018380216,3.80555076091763,0,0,0,5.70930055534011,8.09481485766759,6.7200030024882
4.69088906139063,8.11540431767038,0,5.98650225527817,0,0,6.15854555448565,7.94438577529437,7.03270369300118
5.77554484088309,8.32458854441086,0,5.85412591614051,5.18458860121969,0,6.3370027066358,8.32541748465102,4.64832545630202
4.68074137283517,8.19746715125571,0,5.6196759653592,4.47494759893812,0,5.81791440870111,8.09484841998749,0
5.22821673886855,7.46785666328227,0,5.82900443940958,4.91419781245925,0,5.98159096330968,7.6997382353046,6.94331545438069
4.76166098274752,8.08177493332168,4.06285389513073,5.58784772985743,0,0,5.87397521831551,8.02039866972987,7.10148649732766
5.34132896214128,7.26435922040025,4.33441078073222,5.52369841280244,2.68307421503203,0,5.82384439316692,7.97693875695943,6.84019352581382
5.32593253358101,7.33895960626842,4.30972472291848,6.21436806961758,0,4.7634551649538,5.87804385756872,7.95362058559163,6.69312538343313
3.74004774068834,0,4.27207225000583,6.48353539439032,0,6.47423014490593,7.09353750740507,7.8286354631901,0
4.85926962142275,0,4.5088795256698,5.64692989639672,0,0,6.53163535806844,8.76022093532754,5.39230849496828
5.33652795431179,7.5247932554897,0,6.0665024438906,0,5.10218082072035,5.58484877724242,7.25032318491819,6.00134061777819
0,8.12530549172176,0,0,0,0,6.75493038657688,7.87704824417553,6.36659071541308
4.55587489426321,8.3286805090945,3.95354875225664,6.00986913878409,0,0,5.72391184595137,7.99124039336956,5.8243468240563
4.69473662934713,8.21940690960593,5.53709801864164,5.79176282648249,0,0,5.86277853947994,7.88577308357388,5.98569795221364
4.89940573740971,8.22796325497417,4.63317438239769,6.03562496289364,0,6.76387336115165,5.51346906793269,7.94922209490303,6.94775453514599
4.99565701091554,8.54156380094968,0,5.140610370518,0,0,5.82885737842313,7.68947636514781,5.61731640350577
4.72968606068566,8.70022949271947,0,6.16533381708695,0,0,5.61269005425286,8.56287376390821,5.87059550462699
5.48276166872297,7.82305752246258,5.17530191565149,5.55775427355952,4.52861306326594,0,5.26486399028882,7.18588689062207,3.63389514578118
